评论时间,IP,用户ID,昵称,评论,评分
1426262400.0,未知,t-3f7beeb9-619d-4f0c-a48c-a2074b0ba18e,13373bdkiam,冬天人很少，有的宾馆没开业。基础设施不错，门票政策很好。,10
1420992000.0,未知,t-2687f5e5-5d58-4d5c-9b96-a014847dd425,张世伟001,景色美到无法描述，上下山有缆车很方便，到夏天希望再去看一看,10
1443801600.0,未知,ba17efa7-1b0d-4684-ad26-03d17fa7036d,182****5567,还可以吧，风景挺好的，走了一天，累**了,6
1412352000.0,未知,t-a66628a6-bbaa-42ef-ab18-ca59c31ece6b,139*****678,还不错，就是索道等的时间太长，有点贵，山顶景色迷人，值得一看。,10
1505059200.0,未知,0f550176-c936-4499-af08-384fa8322450,13805rkwgpc,老君山比我想象中的好。风景优美。景区面积很大，需要很好的体力。,10
1440518400.0,未知,19f6adfd-6476-43c3-b9d6-ed37d1a508ad,136****7660,景色不错，但景区的基础设施有点少，特别是追梦谷沿途的设施基本没有。,10
1470585600.0,未知,0a3723c3-3314-4c60-ade0-c6f1aba180f5,ziyue0402,带着小孩和老人一起游玩，风景如画，晚上凉爽，是避暑的好地方。,10
1410192000.0,未知,t-65899951-f7a1-4b57-b707-507552634376,152*****962,环境好卫生好，妈妈买了野弥猴桃，口感很好，大家可以试试！,10
1413216000.0,未知,t-72bf1ca6-849c-461a-bb8a-819b2c4f7fea,185*****788,我们这次玩的可以，有意思，中，下次去玩还可以同程，,10
1473696000.0,未知,e36dd99c-0128-43c8-9e5b-d22e0fd03bff,同程会员_8F5C77143DD,我去 当天景区免费 我们网购的 去取票 都没人提醒。有点坑,3
1449072000.0,未知,f2e75b19-a5af-458e-8209-7b7ff3625f88,186****0856,环境优美，如置仙境，伴着小雨，很有感觉，值得一去！,10
1451145600.0,未知,60a26013-36a5-4ccc-a1fb-cc75d7b58b49,150****8271,晴天，景色不错，就是来回必须做索道，追梦谷正在维修，不能游览。,6
1408550400.0,未知,t-188a9aba-e0ac-4a5c-8593-9f1789c4c6d7,139*****611,景区的住宿条件不成熟，也不是很好。床很硬，但是景色很美值得一看。,10
1443888000.0,未知,8905a510-90f5-461a-91ba-0fc32b92d013,139****8952,订票和取票方便，景点风景不错，配套设施到位，愉快的一次旅游。,10
1452441600.0,未知,af1b93b5-ce89-4769-8a29-6756caffbba8,kkarly,景区不错，但目前是淡季，有人较少，比较冷清！追梦谷里的冰挂很好！,10
1477497600.0,未知,496a05a4-654f-4bfe-bcc5-9de6511ff1b2,4B894E2FEA40E970,景色太美了，太险了——无限风光在险峰！看了绝对不会后悔的！,10
1398528000.0,未知,t-c64a3af9-c396-44be-8ed7-caf93f767bf5,136*****528,十三亿人的同程让我感受票价的实惠，八百里伏牛山让我领悟了大自然的壮丽，,10
1443369600.0,未知,a17870f8-759a-4cb1-ac6d-5452c1ffe942,150****7769,做了观光车还可以，爬山太累了还要抱着儿子，风景一般，,10
1439740800.0,未知,f6a0987e-789c-4228-b917-bad562d95a25,187****1936,预定的一元票，同程网不知什么原因取消了，后来改往附近的鸡冠洞了！,10
1470844800.0,未知,365a0156-576d-4307-a01d-b57e1bba17e4,同程会员_14CA5DAA758,时间比较赶，自驾去的，只玩了一天。风景超级好啊。,10
1459958400.0,未知,f24f101b-7835-4c55-9ede-156e1571442d,152****1713,不错，时间太紧没能登上山顶，风景很好，下次还去！！！,10
1396800000.0,未知,t-2249ec3f-37a8-47b9-8236-f8a91e26eb39,181*****784,非常不错，山美水美，风景更美，空气好，游玩也不贵,10
1429286400.0,未知,t-03c16ab1-e814-4f10-bcf7-93aa4230bb66,费书林,景色不错，可惜下雨天，雾气较大，很遗憾。以后有机会再去。,10
1412352000.0,未知,t-f9948ab9-4e2f-46c8-ba57-13a54c1e7859,181*****986,"整体不错,第一天到了下雨没怎么玩,第二天上山,山上风景不错.",10
1426694400.0,未知,t-e2936483-36d7-4d16-ad79-58341964c102,13673acptnx,非常好的一次旅行，山上还有积雪，走路需小心。最高的金顶让人兴奋。,10
1414166400.0,未知,t-e459d7fc-e752-403a-a53c-b77210b64f4a,150*****999,还不错，风景很美，特别是十里画廊，推荐大家去玩，,10
1444147200.0,未知,69cda958-e6ce-4c4a-9f06-df2618bc143c,185****3696,风景比想象中漂亮！非常值得一看，想不到河南还有这么美丽的山！推荐！,10
1471536000.0,未知,65ea9058-f66f-4880-9431-f7eeb6f2740d,步行登高去望远,非常非常不错，景点很漂亮，网上定票也方便，一次不错的旅行！,10
1450540800.0,未知,8d046dac-6e8a-4b0c-912a-ecb2933efae7,136****8844,老君山的景都在山顶，非常漂亮和壮观，住宿一天看日落日出很满意。,10
1457452800.0,未知,1dae379d-5e54-45f2-9354-0dddf376b55b,158****5931,很棒，也很好爬真的值得去玩,10
1465920000.0,未知,5b5493db-2c8d-476a-993c-7c1569c650e8,158****6384,一行八个人，玩美了。特价19.9,10
1597334400.0,未知,8e994799-4edf-4d57-b98c-9ba718bc126e,697E33C78F164A0A,风景不错  可以开车直接到缆车点停车场 挺方便的,10
1449936000.0,未知,3b82f9b6-34da-45cf-901e-e04561ed0df9,158****9747,售票服务态度真差，网上订的票还不能在进山门口那取，多跑冤枉路,3
1490112000.0,未知,848b9933-7b39-4611-809e-8f694798bf85,同程会员_904BBDEC08C,风景很好，值得一观哦,10
1399478400.0,未知,t-6ede4f4b-255c-4503-89c6-5e0cf66f73ff,150*****384,县城宾馆很便宜，唯一难受的是从追梦谷爬山，从早上九点半爬到下午两点，我感觉爬了几十里的山路，几乎累**…有条捷径是从缆车边上爬楼梯，虽然陡，但是近…总体旅游不错，爬上2217的主峰…,10
1377100800.0,未知,t-037c9610-42a8-401d-9afc-b4886de1a386,133*****226,还可以，山顶景色确实不错，就是刚开始上山就得坐索道,3
1405353600.0,未知,t-b534cc86-dd94-4755-9a5a-84c46bb39cc0,131*****991,很早就知道老君山了，一直没有机会去，这次终于有机会了，到了老君山后才是真的感觉到老君山的宏伟，尤其是山顶特别壮观，因为带着孩子去的，所以没有爬山全程都是坐的索道，没有体会到爬山的乐趣，只是索道感觉略贵,10
1376841600.0,未知,t-bbd27cea-fc54-46e2-990c-22e884623bab,138*****291,      值得亲身体验的地方，风景很美。,10
1623600000.0,未知,151d00cf-f28e-4bf9-87f7-4e0e564e5290,同程会员_27F98F46D13,景区周边车位充足，自驾前往特别方便,10
1405872000.0,未知,t-33ffb770-380c-4f19-97c7-e305c10da1af,137*****925,景点很不错，值得一去,10
1403971200.0,未知,t-497b1e21-5f72-4f69-a465-093c9f1f4b9e,156*****902,山顶上风景美丽，服务也好。索道上看景色也不错。,10
1462118400.0,未知,157e7097-ae88-4004-8c57-857cc53fb050,132****4170,很满意，风景很漂亮，值得去游玩。,10
1496505600.0,未知,d51d380f-e390-46a2-8dce-29367c80062c,舒媛,老君山景区的风景堪称河南第一，真的很不错，值得去！,10
1481385600.0,未知,c98d2980-f671-4c43-b155-d2da948492c9,上杉9906,雪后老君山，十分漂亮,10
1444579200.0,未知,909389c6-fe7b-4910-9802-9964ab254d5b,135****2671,很好的一次旅游，中灵缆车一定要坐。,10
1503244800.0,未知,b989ce0e-7000-438b-92dd-2fa1c6cb8a10,同程会员_51D46A1B903,抓妖怪去了，雾气太重了,6
1443283200.0,未知,fb2027f4-923d-4982-8fbe-eeb64b01724f,157****8488,，累**了，腿都要断了,10
1465056000.0,未知,beee32b3-20f3-44e6-ab44-fd4938c899df,138****8699,风景很美，取票方便，同程门票优惠,10
1434556800.0,未知,t-cef226c2-cec8-44ac-83f7-f6db68876fbe,1DC46AEFA5832D5C,风景不错。值得一玩。就是索道有点贵,10
1466006400.0,未知,ca9763fc-bae8-408c-ae41-c33ca3d5758e,139****0915,景色很漂亮，值得一去,10
1571760000.0,未知,f6a1e946-262a-4b38-858d-ab98ca2a0bb0,739DD042165CF910,雨雾，好多美景都看不到,10
1429977600.0,未知,t-5e51881c-e00b-4fd1-a7d2-6fe38098140a,9F69AEAA3291A1C9,真心不错的地方，特别喜欢,10
1464969600.0,未知,b71834c7-5405-4efa-a396-cf18bcd9d065,156****1199,很好，景区管理很到位，还会再来,10
1465056000.0,未知,396113be-ade1-4044-8bf1-3b0e6b9eda1c,186****5706,风景不错！下次还会来的！同程旅游的服务真不错！,10
1446393600.0,未知,cebc6457-dcbf-4977-bead-71eaac039d4a,150****7829,不错看到了冰雪两重天的美景。,10
1475510400.0,未知,77ad439a-cdba-4057-bb7d-ab7dd4e3fbbd,同程会员_643240E0093,不错，虽说很累，但是和朋友一起很开心,10
1439654400.0,未知,3c758e44-fe67-41bb-9041-83683dbd4e8c,139****1236,非常漂亮，真的是不虚此行，十里画屏最养眼,10
1446393600.0,未知,690955b1-c38f-45a5-8ec4-75d59295c060,176****8138,辛苦并快乐着，雪景很漂亮。看图,10
1470240000.0,未知,c9a86a93-bdc0-4079-96ed-87fde443efd9,同程会员_A5D1C217BB7,购票方便，山里空气清新，很凉爽，有一种身临仙境的美感。遗憾的是下午了，山里雾气很大，没能够看到“庐山真面目”。晴天的话一定很美！,10
1620057600.0,未知,6fdff43f-dac9-42fa-8248-c625900f8a1e,同程会员_DA4ADCA7605,景区内工作人员服务超级热情，游玩很愉快,10
1441900800.0,未知,1ef31d1f-dcff-4de5-b6ea-b586c92ba36c,136****6830,没想到的美，水量大，山景美。。。,10
1502467200.0,未知,5a92fef1-ba43-497c-8cb5-3a9870f7b28b,6EDC51F6172DD5ED,在我心中，最美山川绝对有老君山一席之地,10
1471795200.0,未知,c42636d8-9dbd-43b5-8dfa-3255fe81cb0e,李鹏200804,老君山可以说是人间仙境了很漂亮,10
1440432000.0,未知,58da282e-6d28-4be9-a2f2-7f35ceffd493,137****8418,惊险刺激，山顶犹如仙境！值得一看。,10
1444665600.0,未知,0ae0a889-6242-457c-a477-998d1449341e,135****3319,不错！感觉不虚此行！有时间再来多住几天！,10
1439740800.0,未知,6f1a72d7-099f-4680-a80e-60fd9ba8e64f,135****2234,十里画屏犹如一幅山水画，置身于云雾之中仿佛人间仙境！,10
1588262400.0,未知,817e12ae-fcb4-41d8-ae36-3329cbbdf793,阳明山,很好！很值得！景色优美！,10
1398960000.0,未知,t-b00040bc-20e2-4b08-a381-2faef7091974,158*****299,旅途整体感觉一般，景点值得推荐给朋友,6
1399824000.0,未知,t-253da5f1-46a3-4418-8dc1-9e8be3d3087b,180*****017,我们这次去拾为了看日落日出，我们都看到了，我很开心，同程网很方便、快捷，我是第一次用，这么好用，下次我一定还要用~！,10
1430582400.0,未知,t-430b134d-45d1-4663-9035-3e69ecf3473f,4E5066B6872F0FCF,景区很不错，值得一游。,10
1450022400.0,未知,922c6e7f-de2c-46e7-ab5c-8703b625391d,138****0017,感谢同程，拿票方便。冬天雾淞真漂亮！,10
1437321600.0,未知,t-4156993f-a5af-4372-95f0-d0a451d9a645,139*****705,景区取票挺方便的，买票的态度不错。,10
1399046400.0,未知,t-c76ccb20-ab86-43bd-a8c1-a3ba50748ca2,158*****720,旅途整体感觉一般，景点值得推荐给朋友,6
1437408000.0,未知,t-9d9eff40-d937-4eb5-b20f-20d1cff735d2,189*****506,景区整体不错，停车场够用，工作人员引导耐心。,10
1462118400.0,未知,b6187019-f707-40f2-8722-bbbfb34f04fe,132****4170,很满意，风景很漂亮，值得去游玩。,10
1438444800.0,未知,t-d5617295-14c5-496d-ab34-9f5c08ebf124,183*****777,风景秀丽，不虚此行！,10
1502812800.0,未知,048c8b7b-26d1-4628-b3f0-baa96070ae54,普渡众僧,峰林仙境，十里画屏，确实很美，,10
1430668800.0,未知,t-574b39e9-8d41-45a8-9789-d9221a4f7e80,F93C2F83BD6E62A5,景色不错，服务还行，值得一游。,10
1466697600.0,未知,6cb4e5d2-704f-47a9-a060-b1a9ac98f7b4,135****4144,景色优美，宛如仙境！非常值得游玩！,10
1399046400.0,未知,t-4bfd4583-0e3b-4216-aefc-7c334bdc44a4,139*****074,旅途整体感觉一般，景点值得推荐给朋友,6
1437926400.0,未知,t-7b4ae065-d934-448c-a297-976278dce315,133*****801,避暑圣地，值得一玩。,10
1437321600.0,未知,t-6b2460fc-5471-4dba-8c6b-0d86101f8970,137*****865,虽然是夏天但是山里很凉爽，山上的景色不错，停车方便,10
1277395200.0,未知,t-22b46aae-9582-4515-8754-9062092504c0,158*****528,很好的一个景点值得一去，我推荐朋友们去玩。,10
1437408000.0,未知,t-fcbeec03-1119-4132-b96d-a7716df5149b,189*****506,景色秀丽，工作人员有耐心，停车场规范。,10
1437926400.0,未知,t-fc096e21-45be-41a2-b421-bd656056d36a,138*****533,非常不错，值得去玩，最好安排两天哦,10
1465142400.0,未知,498b19b8-4ed8-4282-b85b-65439ac456bd,139****2078,感谢我的旅游顾问雯雯，很愉快的一次旅行，不过山里真是天气变幻无常啊，上午都是大晴天，下午瞬间电闪雷鸣风雨交加竟然下了好久的冰雹，没砸**,10
1626451200.0,未知,5096f3b7-a733-4f6f-ad1c-0545cc1848b9,70E6EC15386D3619,景色不错，值得去体验感受大自然风光,10
1406131200.0,未知,t-2e35aa9f-b3d4-4d80-a91d-7046959eccb8,150*****860,"风景真是美,头晚下雨，第二天爬山舒服，建议两天爬山行程",10
1444147200.0,未知,02ee0f0d-2e92-4743-a5b4-d42f90b75d9d,187****9066,人间仙境，美不胜收，很美,10
1399996800.0,未知,t-aff2d34e-9675-44fa-b189-207f82e72138,135*****796,景好。景区服务不好，拿定票费时60分。,10
1448985600.0,未知,588fba99-8216-42e4-8b3a-2c53445654be,155****3050,非常壮观有机会还要再去,10
1475424000.0,未知,b82a66e0-8476-4044-87fb-71c514d1a1c8,真是不懂,齐冠五岳秀压三山名不虚传,10
1449072000.0,未知,48c1de7d-a78a-4495-a5f9-2e4fde4d1059,185****0095,好很不错 和群一起去的 满山的雾很仙,10
1399046400.0,未知,t-8de4f5a7-93e2-4c2a-a75c-2bc758f218d8,158*****720,景色一般 管理很混乱,6
1451664000.0,未知,94c8734f-13d0-45a1-b3dc-f37347787e00,同程会员_2F274BA705D,此次到老君山还不错，看到了蓝天白云。,6
1444060800.0,未知,da4fd948-95cf-4c0d-bc91-222668d49c75,152****8082,好，好，好，好，好。,10
1443888000.0,未知,b93d7a21-9881-49a6-82d7-6aa0868bde91,185****8666,不错，同程定的套票给丢了，呜呜，又掏钱买的索道票，当天下大雨，没爬上老君山顶，沿途挺漂亮的追梦谷也不错。,10
1440432000.0,未知,b4fa9321-e094-49f6-8055-3d3edba54c6d,137****6210,有点不太清楚，基本都是做索道,10
1449936000.0,未知,11e8c6d9-f581-49eb-9a18-e1e5205b60b7,156****2765,同程一元很实惠，山上雪景真心不错。,10
1458748800.0,未知,22b188a0-db36-493c-8941-44a93b7d12a6,158****7834,总体来说还不错，索道很刺激,10
1478793600.0,未知,f1d18624-1687-4bca-b156-442742e308c3,C74C6EE9A47B6BC1,去的时候赶上雾中老君山！犹如仙境一般。不错好极了！,10
1619884800.0,未知,d02ac4d3-12ce-469c-b940-01f7cf2fb968,同程会员_34FFFBED7EF,整体游玩体验一般般，玩的还行,10
1430928000.0,未知,t-3b1f00a5-ccf2-4925-ac49-8a4680250ece,在云端4221198,很不错，景点很多，看完至少需要两天，值得一去,10
1446566400.0,未知,7c8614ed-5010-47cb-bd9a-ba4b59c7aa31,136****7662,很不错，就是有点冷。,10
1437408000.0,未知,t-74a12eef-816f-427a-8520-6a5279dabdf2,186*****321,景点都在高处，景点离卖票处太远，建议自己开车！,6
1431792000.0,未知,t-79526f63-c5fd-4db1-be6c-bf78bbe7b13f,42464376A0B7CEDC,风景特棒值得去看一看,10
1441382400.0,未知,60aeffbf-19df-4a49-9f9c-c41dab9236b5,159****8873,此行真是感觉真是不错，仿佛云里雾里的感觉,10
1478793600.0,未知,c724bfb0-6a64-4c36-8999-741ae096cf72,C74C6EE9A47B6BC1,去的时候赶上雾中老君山！犹如仙境一般。不错好极了！,10
1438444800.0,未知,t-ea43a032-d250-4304-9b19-476bc6e456ed,180*****557,人间仙境老君山！相约秋季！,10
1623600000.0,未知,0d6fb804-9569-4328-bc18-983a5b857cd4,同程会员_27F98F46D13,入园换票很方便，是一个很棒的游玩体验,10
1427385600.0,未知,t-7ec1b13b-270d-4328-9597-6c8f632cca9f,5DA2A1C90CCB500E,雪没化完，很危险，所以就没登顶。,10
1469894400.0,未知,7a70c7d5-1108-40af-965c-c635e94740b0,快乐阿毛,很快很实在，如果支持当天购买就更完美了。,10
1469894400.0,未知,9ff15c60-56df-4439-81db-7d530ca6e1ee,快乐阿毛,很快很实在，如果支持当天购买就更完美了。,10
